,country,year,sex,age,suicides_no,population,suicides/100k pop, gdp_for_year ($) ,gdp_per_capita ($),generation,continent
24250,Suriname,2005,male,35-54 years,19,60391,31.46,"1,793,754,805",4009,Boomers,Asia
24251,Suriname,2005,male,15-24 years,12,45060,26.63,"1,793,754,805",4009,Millenials,Asia
24252,Suriname,2005,male,75+ years,1,4357,22.95,"1,793,754,805",4009,Silent,Asia
24253,Suriname,2005,female,75+ years,1,5644,17.72,"1,793,754,805",4009,Silent,Asia
24254,Suriname,2005,female,25-34 years,4,38594,10.36,"1,793,754,805",4009,Generation X,Asia
24255,Suriname,2005,female,55-74 years,2,26296,7.61,"1,793,754,805",4009,Silent,Asia
24256,Suriname,2005,female,15-24 years,2,43456,4.6,"1,793,754,805",4009,Millenials,Asia
24257,Suriname,2005,male,5-14 years,2,52526,3.81,"1,793,754,805",4009,Millenials,Asia
24258,Suriname,2005,female,35-54 years,2,58932,3.39,"1,793,754,805",4009,Boomers,Asia
24259,Suriname,2005,female,5-14 years,1,49858,2.01,"1,793,754,805",4009,Millenials,Asia
24260,Suriname,2006,male,35-54 years,37,62088,59.59,"2,626,380,435",5794,Boomers,Asia
24261,Suriname,2006,male,75+ years,2,4557,43.89,"2,626,380,435",5794,Silent,Asia
24262,Suriname,2006,male,55-74 years,10,23150,43.2,"2,626,380,435",5794,Silent,Asia
24263,Suriname,2006,male,15-24 years,19,45741,41.54,"2,626,380,435",5794,Millenials,Asia
24264,Suriname,2006,male,25-34 years,16,39396,40.61,"2,626,380,435",5794,Generation X,Asia
24265,Suriname,2006,female,15-24 years,11,43971,25.02,"2,626,380,435",5794,Millenials,Asia
24266,Suriname,2006,female,55-74 years,5,26903,18.59,"2,626,380,435",5794,Silent,Asia
24267,Suriname,2006,female,25-34 years,6,38578,15.55,"2,626,380,435",5794,Generation X,Asia
24268,Suriname,2006,female,35-54 years,5,60541,8.26,"2,626,380,435",5794,Boomers,Asia
24269,Suriname,2006,female,5-14 years,1,49822,2.01,"2,626,380,435",5794,Millenials,Asia
24270,Suriname,2006,female,75+ years,0,5886,0.0,"2,626,380,435",5794,Silent,Asia
24271,Suriname,2006,male,5-14 years,0,52660,0.0,"2,626,380,435",5794,Millenials,Asia
24272,Suriname,2007,male,75+ years,3,4718,63.59,"2,936,612,022",6397,Silent,Asia
24273,Suriname,2007,male,25-34 years,24,39222,61.19,"2,936,612,022",6397,Generation X,Asia
24274,Suriname,2007,male,35-54 years,35,63837,54.83,"2,936,612,022",6397,Boomers,Asia
24275,Suriname,2007,male,55-74 years,10,23599,42.37,"2,936,612,022",6397,Silent,Asia
24276,Suriname,2007,female,75+ years,2,6107,32.75,"2,936,612,022",6397,Silent,Asia
24277,Suriname,2007,male,15-24 years,12,46375,25.88,"2,936,612,022",6397,Millenials,Asia
24278,Suriname,2007,female,15-24 years,10,44452,22.5,"2,936,612,022",6397,Millenials,Asia
24279,Suriname,2007,female,25-34 years,6,38545,15.57,"2,936,612,022",6397,Generation X,Asia
24280,Suriname,2007,female,55-74 years,4,27614,14.49,"2,936,612,022",6397,Silent,Asia
24281,Suriname,2007,female,35-54 years,7,62270,11.24,"2,936,612,022",6397,Boomers,Asia
24282,Suriname,2007,female,5-14 years,3,49661,6.04,"2,936,612,022",6397,Generation Z,Asia
24283,Suriname,2007,male,5-14 years,3,52686,5.69,"2,936,612,022",6397,Generation Z,Asia
24284,Suriname,2008,male,75+ years,4,4841,82.63,"3,532,969,035",7601,Silent,Asia
24285,Suriname,2008,male,35-54 years,47,65553,71.7,"3,532,969,035",7601,Boomers,Asia
24286,Suriname,2008,male,55-74 years,15,24124,62.18,"3,532,969,035",7601,Silent,Asia
24287,Suriname,2008,male,25-34 years,23,39105,58.82,"3,532,969,035",7601,Generation X,Asia
24288,Suriname,2008,male,15-24 years,21,46969,44.71,"3,532,969,035",7601,Millenials,Asia
24289,Suriname,2008,female,15-24 years,14,44916,31.17,"3,532,969,035",7601,Millenials,Asia
24290,Suriname,2008,female,55-74 years,5,28396,17.61,"3,532,969,035",7601,Silent,Asia
24291,Suriname,2008,female,75+ years,1,6315,15.84,"3,532,969,035",7601,Silent,Asia
24292,Suriname,2008,female,35-54 years,9,64026,14.06,"3,532,969,035",7601,Boomers,Asia
24293,Suriname,2008,female,25-34 years,4,38543,10.38,"3,532,969,035",7601,Generation X,Asia
24294,Suriname,2008,male,5-14 years,3,52600,5.7,"3,532,969,035",7601,Generation Z,Asia
24295,Suriname,2008,female,5-14 years,1,49401,2.02,"3,532,969,035",7601,Generation Z,Asia
24296,Suriname,2009,male,75+ years,4,4932,81.1,"3,875,409,836",8238,Silent,Asia
24297,Suriname,2009,male,35-54 years,46,67116,68.54,"3,875,409,836",8238,Boomers,Asia
24298,Suriname,2009,male,55-74 years,12,24763,48.46,"3,875,409,836",8238,Silent,Asia
24299,Suriname,2009,male,25-34 years,18,39139,45.99,"3,875,409,836",8238,Generation X,Asia
24300,Suriname,2009,male,15-24 years,18,47548,37.86,"3,875,409,836",8238,Millenials,Asia
24301,Suriname,2009,female,55-74 years,6,29225,20.53,"3,875,409,836",8238,Silent,Asia
24302,Suriname,2009,female,15-24 years,9,45374,19.84,"3,875,409,836",8238,Millenials,Asia
24303,Suriname,2009,female,75+ years,1,6530,15.31,"3,875,409,836",8238,Silent,Asia
24304,Suriname,2009,female,35-54 years,9,65668,13.71,"3,875,409,836",8238,Boomers,Asia
24305,Suriname,2009,female,25-34 years,4,38634,10.35,"3,875,409,836",8238,Generation X,Asia
24306,Suriname,2009,female,5-14 years,3,49092,6.11,"3,875,409,836",8238,Generation Z,Asia
24307,Suriname,2009,male,5-14 years,1,52427,1.91,"3,875,409,836",8238,Generation Z,Asia
24308,Suriname,2010,male,75+ years,5,4994,100.12,"4,368,398,048",9176,Silent,Asia
24309,Suriname,2010,female,75+ years,4,6758,59.19,"4,368,398,048",9176,Silent,Asia
24310,Suriname,2010,male,35-54 years,40,68450,58.44,"4,368,398,048",9176,Generation X,Asia
24311,Suriname,2010,male,25-34 years,19,39368,48.26,"4,368,398,048",9176,Generation X,Asia
24312,Suriname,2010,male,55-74 years,10,25526,39.18,"4,368,398,048",9176,Silent,Asia
24313,Suriname,2010,male,15-24 years,18,48112,37.41,"4,368,398,048",9176,Millenials,Asia
24314,Suriname,2010,female,15-24 years,10,45832,21.82,"4,368,398,048",9176,Millenials,Asia
24315,Suriname,2010,female,35-54 years,14,67102,20.86,"4,368,398,048",9176,Generation X,Asia
24316,Suriname,2010,female,25-34 years,7,38855,18.02,"4,368,398,048",9176,Generation X,Asia
24317,Suriname,2010,female,55-74 years,3,30084,9.97,"4,368,398,048",9176,Silent,Asia
24318,Suriname,2010,female,5-14 years,4,48769,8.2,"4,368,398,048",9176,Generation Z,Asia
24319,Suriname,2010,male,5-14 years,2,52202,3.83,"4,368,398,048",9176,Generation Z,Asia
24320,Suriname,2011,male,75+ years,5,5184,96.45,"4,422,276,622",9184,Silent,Asia
24321,Suriname,2011,male,35-54 years,39,69491,56.12,"4,422,276,622",9184,Generation X,Asia
24322,Suriname,2011,male,25-34 years,22,39793,55.29,"4,422,276,622",9184,Millenials,Asia
24323,Suriname,2011,male,15-24 years,19,48619,39.08,"4,422,276,622",9184,Millenials,Asia
24324,Suriname,2011,male,55-74 years,10,26237,38.11,"4,422,276,622",9184,Boomers,Asia
24325,Suriname,2011,female,15-24 years,12,46282,25.93,"4,422,276,622",9184,Millenials,Asia
24326,Suriname,2011,female,25-34 years,6,39239,15.29,"4,422,276,622",9184,Millenials,Asia
24327,Suriname,2011,female,35-54 years,9,68303,13.18,"4,422,276,622",9184,Generation X,Asia
24328,Suriname,2011,female,55-74 years,3,30801,9.74,"4,422,276,622",9184,Boomers,Asia
24329,Suriname,2011,female,5-14 years,2,48495,4.12,"4,422,276,622",9184,Generation Z,Asia
24330,Suriname,2011,female,75+ years,0,7088,0.0,"4,422,276,622",9184,Silent,Asia
24331,Suriname,2011,male,5-14 years,0,51989,0.0,"4,422,276,622",9184,Generation Z,Asia
24332,Suriname,2012,male,75+ years,10,5346,187.06,"4,980,000,000",10227,Silent,Asia
24333,Suriname,2012,male,25-34 years,24,40412,59.39,"4,980,000,000",10227,Millenials,Asia
24334,Suriname,2012,male,35-54 years,37,70333,52.61,"4,980,000,000",10227,Generation X,Asia
24335,Suriname,2012,male,55-74 years,12,27044,44.37,"4,980,000,000",10227,Boomers,Asia
24336,Suriname,2012,male,15-24 years,17,49082,34.64,"4,980,000,000",10227,Millenials,Asia
24337,Suriname,2012,female,55-74 years,8,31542,25.36,"4,980,000,000",10227,Boomers,Asia
24338,Suriname,2012,female,15-24 years,9,46713,19.27,"4,980,000,000",10227,Millenials,Asia
24339,Suriname,2012,female,25-34 years,6,39751,15.09,"4,980,000,000",10227,Millenials,Asia
24340,Suriname,2012,female,35-54 years,7,69327,10.1,"4,980,000,000",10227,Generation X,Asia
24341,Suriname,2012,female,5-14 years,3,48244,6.22,"4,980,000,000",10227,Generation Z,Asia
24342,Suriname,2012,female,75+ years,0,7412,0.0,"4,980,000,000",10227,Silent,Asia
24343,Suriname,2012,male,5-14 years,0,51758,0.0,"4,980,000,000",10227,Generation Z,Asia
24344,Suriname,2013,male,25-34 years,27,41155,65.61,"5,145,757,576",10451,Millenials,Asia
24345,Suriname,2013,male,35-54 years,39,70987,54.94,"5,145,757,576",10451,Generation X,Asia
24346,Suriname,2013,male,15-24 years,18,49480,36.38,"5,145,757,576",10451,Millenials,Asia
24347,Suriname,2013,male,55-74 years,9,27992,32.15,"5,145,757,576",10451,Boomers,Asia
24348,Suriname,2013,female,15-24 years,12,47090,25.48,"5,145,757,576",10451,Millenials,Asia
24349,Suriname,2013,female,25-34 years,9,40347,22.31,"5,145,757,576",10451,Millenials,Asia
24350,Suriname,2013,male,75+ years,1,5470,18.28,"5,145,757,576",10451,Silent,Asia
24351,Suriname,2013,female,55-74 years,4,32385,12.35,"5,145,757,576",10451,Boomers,Asia
24352,Suriname,2013,female,35-54 years,8,70174,11.4,"5,145,757,576",10451,Generation X,Asia
24353,Suriname,2013,male,5-14 years,3,51531,5.82,"5,145,757,576",10451,Generation Z,Asia
24354,Suriname,2013,female,5-14 years,1,48022,2.08,"5,145,757,576",10451,Generation Z,Asia
24355,Suriname,2013,female,75+ years,0,7726,0.0,"5,145,757,576",10451,Silent,Asia
24356,Suriname,2014,male,75+ years,5,5529,90.43,"5,240,606,061",10530,Silent,Asia
24357,Suriname,2014,male,25-34 years,26,41917,62.03,"5,240,606,061",10530,Millenials,Asia
24358,Suriname,2014,male,35-54 years,38,71494,53.15,"5,240,606,061",10530,Generation X,Asia
24359,Suriname,2014,male,55-74 years,12,29170,41.14,"5,240,606,061",10530,Boomers,Asia
24360,Suriname,2014,female,25-34 years,10,40945,24.42,"5,240,606,061",10530,Millenials,Asia
24361,Suriname,2014,male,15-24 years,9,49798,18.07,"5,240,606,061",10530,Millenials,Asia
24362,Suriname,2014,female,55-74 years,6,33447,17.94,"5,240,606,061",10530,Boomers,Asia
24363,Suriname,2014,female,15-24 years,8,47355,16.89,"5,240,606,061",10530,Millenials,Asia
24364,Suriname,2014,female,35-54 years,9,70884,12.7,"5,240,606,061",10530,Generation X,Asia
24365,Suriname,2014,female,75+ years,1,8006,12.49,"5,240,606,061",10530,Silent,Asia
24366,Suriname,2014,female,5-14 years,2,47832,4.18,"5,240,606,061",10530,Generation Z,Asia
24367,Suriname,2014,male,5-14 years,2,51324,3.9,"5,240,606,061",10530,Generation Z,Asia
24368,Sweden,1987,male,75+ years,124,247100,50.18,"180,429,286,796",22813,G.I. Generation,Asia
24369,Sweden,1987,male,35-54 years,394,1124000,35.05,"180,429,286,796",22813,Silent,Asia
24370,Sweden,1987,male,55-74 years,281,819700,34.28,"180,429,286,796",22813,G.I. Generation,Asia
24371,Sweden,1987,male,25-34 years,174,580200,29.99,"180,429,286,796",22813,Boomers,Asia
24372,Sweden,1987,female,75+ years,73,397900,18.35,"180,429,286,796",22813,G.I. Generation,Asia
24373,Sweden,1987,female,35-54 years,185,1085200,17.05,"180,429,286,796",22813,Silent,Asia
24374,Sweden,1987,male,15-24 years,102,604100,16.88,"180,429,286,796",22813,Generation X,Asia
24375,Sweden,1987,female,55-74 years,117,908000,12.89,"180,429,286,796",22813,G.I. Generation,Asia
24376,Sweden,1987,female,25-34 years,57,554200,10.29,"180,429,286,796",22813,Boomers,Asia
24377,Sweden,1987,female,15-24 years,32,575200,5.56,"180,429,286,796",22813,Generation X,Asia
24378,Sweden,1987,male,5-14 years,2,518700,0.39,"180,429,286,796",22813,Generation X,Asia
24379,Sweden,1987,female,5-14 years,0,494700,0.0,"180,429,286,796",22813,Generation X,Asia
24380,Sweden,1988,male,75+ years,119,252200,47.18,"204,068,257,818",25731,G.I. Generation,Asia
24381,Sweden,1988,male,55-74 years,298,811700,36.71,"204,068,257,818",25731,G.I. Generation,Asia
24382,Sweden,1988,male,35-54 years,394,1140400,34.55,"204,068,257,818",25731,Silent,Asia
24383,Sweden,1988,male,25-34 years,174,583000,29.85,"204,068,257,818",25731,Boomers,Asia
24384,Sweden,1988,female,35-54 years,204,1100100,18.54,"204,068,257,818",25731,Silent,Asia
24385,Sweden,1988,male,15-24 years,110,605800,18.16,"204,068,257,818",25731,Generation X,Asia
24386,Sweden,1988,female,55-74 years,134,899400,14.9,"204,068,257,818",25731,G.I. Generation,Asia
24387,Sweden,1988,female,75+ years,56,406900,13.76,"204,068,257,818",25731,G.I. Generation,Asia
24388,Sweden,1988,female,25-34 years,63,555900,11.33,"204,068,257,818",25731,Boomers,Asia
24389,Sweden,1988,female,15-24 years,34,576900,5.89,"204,068,257,818",25731,Generation X,Asia
24390,Sweden,1988,male,5-14 years,3,511500,0.59,"204,068,257,818",25731,Generation X,Asia
24391,Sweden,1988,female,5-14 years,1,487100,0.21,"204,068,257,818",25731,Generation X,Asia
24392,Sweden,1989,male,75+ years,137,257100,53.29,"214,875,344,910",26978,G.I. Generation,Asia
24393,Sweden,1989,male,55-74 years,284,803800,35.33,"214,875,344,910",26978,G.I. Generation,Asia
24394,Sweden,1989,male,25-34 years,200,593100,33.72,"214,875,344,910",26978,Boomers,Asia
24395,Sweden,1989,male,35-54 years,381,1157700,32.91,"214,875,344,910",26978,Silent,Asia
24396,Sweden,1989,male,15-24 years,120,605200,19.83,"214,875,344,910",26978,Generation X,Asia
24397,Sweden,1989,female,55-74 years,147,890900,16.5,"214,875,344,910",26978,G.I. Generation,Asia
24398,Sweden,1989,female,75+ years,56,415300,13.48,"214,875,344,910",26978,G.I. Generation,Asia
24399,Sweden,1989,female,25-34 years,71,563500,12.6,"214,875,344,910",26978,Boomers,Asia
24400,Sweden,1989,female,35-54 years,133,1115500,11.92,"214,875,344,910",26978,Silent,Asia
24401,Sweden,1989,female,15-24 years,48,575800,8.34,"214,875,344,910",26978,Generation X,Asia
24402,Sweden,1989,female,5-14 years,2,481100,0.42,"214,875,344,910",26978,Generation X,Asia
24403,Sweden,1989,male,5-14 years,0,505800,0.0,"214,875,344,910",26978,Generation X,Asia
24404,Sweden,1990,male,75+ years,144,261500,55.07,"258,154,283,909",32246,G.I. Generation,Asia
24405,Sweden,1990,male,55-74 years,287,798100,35.96,"258,154,283,909",32246,G.I. Generation,Asia
24406,Sweden,1990,male,35-54 years,340,1174000,28.96,"258,154,283,909",32246,Silent,Asia
24407,Sweden,1990,male,25-34 years,157,606600,25.88,"258,154,283,909",32246,Boomers,Asia
24408,Sweden,1990,female,55-74 years,138,883800,15.61,"258,154,283,909",32246,G.I. Generation,Asia
24409,Sweden,1990,female,75+ years,63,422700,14.9,"258,154,283,909",32246,G.I. Generation,Asia
24410,Sweden,1990,male,15-24 years,88,600300,14.66,"258,154,283,909",32246,Generation X,Asia
24411,Sweden,1990,female,35-54 years,156,1130600,13.8,"258,154,283,909",32246,Silent,Asia
24412,Sweden,1990,female,25-34 years,63,574600,10.96,"258,154,283,909",32246,Boomers,Asia
24413,Sweden,1990,female,15-24 years,30,571400,5.25,"258,154,283,909",32246,Generation X,Asia
24414,Sweden,1990,male,5-14 years,4,503700,0.79,"258,154,283,909",32246,Generation X,Asia
24415,Sweden,1990,female,5-14 years,1,478400,0.21,"258,154,283,909",32246,Generation X,Asia
24416,Sweden,1991,male,75+ years,130,264600,49.13,"270,362,531,377",33623,G.I. Generation,Asia
24417,Sweden,1991,male,55-74 years,266,794100,33.5,"270,362,531,377",33623,Silent,Asia
24418,Sweden,1991,male,35-54 years,375,1189400,31.53,"270,362,531,377",33623,Boomers,Asia
24419,Sweden,1991,male,25-34 years,162,617400,26.24,"270,362,531,377",33623,Boomers,Asia
24420,Sweden,1991,male,15-24 years,100,590000,16.95,"270,362,531,377",33623,Generation X,Asia
24421,Sweden,1991,female,55-74 years,130,878300,14.8,"270,362,531,377",33623,Silent,Asia
24422,Sweden,1991,female,75+ years,62,429000,14.45,"270,362,531,377",33623,G.I. Generation,Asia
24423,Sweden,1991,female,35-54 years,162,1144900,14.15,"270,362,531,377",33623,Boomers,Asia
24424,Sweden,1991,female,25-34 years,62,584100,10.61,"270,362,531,377",33623,Boomers,Asia
24425,Sweden,1991,female,15-24 years,28,563000,4.97,"270,362,531,377",33623,Generation X,Asia
24426,Sweden,1991,female,5-14 years,3,480200,0.62,"270,362,531,377",33623,Millenials,Asia
24427,Sweden,1991,male,5-14 years,3,506100,0.59,"270,362,531,377",33623,Millenials,Asia
24428,Sweden,1992,male,75+ years,140,268100,52.22,"280,312,318,915",34721,G.I. Generation,Asia
24429,Sweden,1992,male,35-54 years,359,1202600,29.85,"280,312,318,915",34721,Boomers,Asia
24430,Sweden,1992,male,55-74 years,232,791400,29.32,"280,312,318,915",34721,Silent,Asia
24431,Sweden,1992,male,25-34 years,144,626200,23.0,"280,312,318,915",34721,Boomers,Asia
24432,Sweden,1992,female,55-74 years,129,874000,14.76,"280,312,318,915",34721,Silent,Asia
24433,Sweden,1992,female,75+ years,58,435000,13.33,"280,312,318,915",34721,G.I. Generation,Asia
24434,Sweden,1992,female,35-54 years,145,1157500,12.53,"280,312,318,915",34721,Boomers,Asia
24435,Sweden,1992,male,15-24 years,58,577600,10.04,"280,312,318,915",34721,Generation X,Asia
24436,Sweden,1992,female,25-34 years,50,592100,8.44,"280,312,318,915",34721,Boomers,Asia
24437,Sweden,1992,female,15-24 years,37,552200,6.7,"280,312,318,915",34721,Generation X,Asia
24438,Sweden,1992,male,5-14 years,3,511200,0.59,"280,312,318,915",34721,Millenials,Asia
24439,Sweden,1992,female,5-14 years,0,485300,0.0,"280,312,318,915",34721,Millenials,Asia
24440,Sweden,1993,male,75+ years,138,270600,51.0,"209,950,792,713",25880,G.I. Generation,Asia
24441,Sweden,1993,male,35-54 years,385,1214000,31.71,"209,950,792,713",25880,Boomers,Asia
24442,Sweden,1993,male,55-74 years,235,790900,29.71,"209,950,792,713",25880,Silent,Asia
24443,Sweden,1993,male,25-34 years,129,633400,20.37,"209,950,792,713",25880,Boomers,Asia
24444,Sweden,1993,female,75+ years,61,439800,13.87,"209,950,792,713",25880,G.I. Generation,Asia
24445,Sweden,1993,female,35-54 years,151,1169000,12.92,"209,950,792,713",25880,Boomers,Asia
24446,Sweden,1993,female,55-74 years,108,871200,12.4,"209,950,792,713",25880,Silent,Asia
24447,Sweden,1993,male,15-24 years,68,567200,11.99,"209,950,792,713",25880,Generation X,Asia
24448,Sweden,1993,female,25-34 years,61,599100,10.18,"209,950,792,713",25880,Boomers,Asia
24449,Sweden,1993,female,15-24 years,36,542600,6.63,"209,950,792,713",25880,Generation X,Asia
24450,Sweden,1993,male,5-14 years,1,520500,0.19,"209,950,792,713",25880,Millenials,Asia
24451,Sweden,1993,female,5-14 years,0,494200,0.0,"209,950,792,713",25880,Millenials,Asia
24452,Sweden,1994,male,75+ years,137,273500,50.09,"226,079,963,712",27658,G.I. Generation,Asia
24453,Sweden,1994,male,55-74 years,232,793800,29.23,"226,079,963,712",27658,Silent,Asia
